TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
74,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,1,00:10,5.5,0.62,31.57,44.38,15.15,0.92,0.92,0.92,-0.2,361.96
74,1,00:20,5.27,-0.24,31.42,44.28,15.15,0.19,0.19,0.19,-0.23,347.3
74,1,00:30,5.73,0.58,31.4,44.21,15.15,0.69,0.69,0.69,-0.2,394.31
74,1,00:40,5.16,-0.26,31.31,44.08,15.15,0.09,0.09,0.09,-0.18,337.74
74,1,00:50,4.74,-4.14,31.25,43.86,15.15,0.02,0.02,0.03,-0.16,275.11
74,1,01:00,5.12,-4.69,31.13,43.75,15.15,0.06,0.06,0.06,-0.21,311.5
74,1,01:10,4.77,-8.37,31.03,43.68,15.15,0.02,0.02,0.02,-0.17,264.18
74,1,01:20,4.51,-2.32,30.9,43.53,7.15,0.02,0.02,0.02,-0.14,238.78
74,1,01:30,4.47,4.84,30.79,43.15,2.64,0.02,0.02,0.02,-0.19,234.71
74,1,01:40,4.87,4.49,30.68,43,2.64,0.03,0.03,0.03,-0.16,287.71
74,1,01:50,5.23,-0.23,30.61,43.18,2.64,0.03,0.03,0.03,-0.23,321.19
74,1,02:00,5.44,-2.02,30.49,43.2,2.64,0.05,0.05,0.05,-0.2,358.38
74,1,02:10,5.72,-6.35,30.44,43.2,2.61,0.07,0.07,0.07,-0.19,385.2
74,1,02:20,5.77,-0.77,30.39,43.23,2.61,0.1,0.1,0.1,-0.23,412.02
74,1,02:30,5.5,0.07,30.41,43.2,2.61,0.71,0.71,0.71,-0.18,373.87
74,1,02:40,5.65,-4.6,30.37,43.14,-4.06,1.33,1.33,1.33,-0.19,393.58
74,1,02:50,5.66,-3.37,30.35,43.21,-9.93,1.3,1.3,1.3,-0.2,398.48
74,1,03:00,5.67,-4.55,30.33,43.21,-9.93,1.13,1.13,1.13,-0.2,405.86
74,1,03:10,5.74,-0.43,30.37,43.29,-9.93,1.08,1.08,1.08,-0.15,424.6
74,1,03:20,5.5,-0.03,30.4,43.26,-9.93,1.11,1.11,1.11,-0.17,402.87
74,1,03:30,5.3,-0.17,30.4,43.29,-9.93,0.56,0.56,0.56,-0.18,365.72
74,1,03:40,5.9,-3.69,30.4,43.29,-9.93,0.63,0.63,0.63,-0.2,435.75
