TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
13,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,1,00:10,6.08,-5.59,33.09,40.83,19.86,1.31,1.31,1.31,-0.04,466.64
13,1,00:20,6.1,-5.09,33.11,40.84,19.86,1.41,1.41,1.41,-0.02,467.27
13,1,00:30,6.21,-6.63,33.09,40.75,19.86,0.97,0.97,0.97,-0.05,455.24
13,1,00:40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,1,00:50,5.74,-7.21,32.91,40.68,19.86,0.03,0.03,0.03,-0.04,399.46
13,1,01:00,5.98,-7.93,32.82,40.52,19.86,0.04,0.04,0.04,-0.07,424.02
13,1,01:10,5.91,-8.76,32.77,40.32,19.86,0.03,0.03,0.03,-0.05,400.14
13,1,01:20,5.89,-9.26,32.64,40.15,19.86,0.02,0.02,0.02,-0.06,375.29
13,1,01:30,5.78,-9.99,32.53,39.96,19.86,0.02,0.02,0.02,-0.03,348.81
13,1,01:40,5.79,-2.86,32.32,39.69,8.9,0.02,0.02,0.02,-0.05,431.48
13,1,01:50,5.67,-4.31,32.21,39.7,7.32,0.02,0.02,0.02,-0.04,414.86
13,1,02:00,5.81,-7.37,32.15,39.75,7.32,0.03,0.03,0.03,-0.03,384.51
13,1,02:10,5.75,-8.32,32.12,39.59,7.32,0.05,0.05,0.05,-0.02,378.23
13,1,02:20,5.69,-2.93,32.09,39.53,7.32,0.05,0.05,0.05,-0.04,432.68
13,1,02:30,6.57,-4.87,32.14,39.48,7.32,0.92,0.92,0.92,0.01,523.58
13,1,02:40,6.25,-7.37,32.12,39.2,0.96,1.32,1.32,1.32,-0.04,457.65
13,1,02:50,6.07,-6.58,31.91,39.17,-5.25,1.39,1.39,1.39,-0.02,434.87
13,1,03:00,5.85,-4.48,31.86,39.23,-5.25,1.27,1.28,1.27,-0.04,457.22
13,1,03:10,5.8,-3.51,31.9,39.29,-5.25,1.14,1.14,1.14,-0.05,452.7
13,1,03:20,5.52,-5.03,31.89,39.37,-5.25,0.93,0.93,0.93,-0.08,397.03
13,1,03:30,5.41,-4.69,31.8,39.49,-5.25,0.38,0.38,0.38,-0.03,400.76
13,1,03:40,5.96,-7.95,31.76,39.42,-5.25,0.97,0.97,0.97,-0.05,422.26
13,1,03:50,6.6,-8.9,31.82,39.12,-8.85,2.23,2.23,2.23,-0.09,441.62
13,1,04:00,6.91,-4.3,31.75,38.75,-17.79,5.58,5.58,5.58,-0.07,419.49
13,1,04:10,7.36,-2.31,31.8,38.64,-17.79,7.07,7.07,7.07,-0.04,444.74
13,1,04:20,7.9,1.88,32.04,38.48,-17.79,8.45,8.45,8.45,-0.05,461
13,1,04:30,7.97,5.78,32.22,38.3,-17.79,9.08,9.08,9.08,-0.02,444.79
13,1,04:40,7.85,4.6,32.29,38.16,-17.79,8.95,8.95,8.95,-0.06,435.57
13,1,04:50,7.77,3.78,32.25,38.09,-17.79,8.73,8.73,8.73,-0.06,431.63
13,1,05:00,7.66,3.72,32.34,38.16,-17.79,8.45,8.45,8.45,-0.03,438.43
13,1,05:10,7.62,4.57,32.35,38.2,-17.79,8.19,8.19,8.19,-0.06,430.67
13,1,05:20,7.31,4.22,32.31,38.2,-17.79,7.03,7.03,7.03,-0.07,453.44
13,1,05:30,7.47,2.65,32.3,38.21,-17.79,7.24,7.24,7.24,-0.05,455.76
13,1,05:40,7.25,-1.74,32.17,38.38,-17.79,5.86,5.86,5.86,-0.08,459.11
13,1,05:50,6.94,-5.39,32.08,38.49,-17.79,5.02,5.02,5.02,-0.04,439.77
13,1,06:00,7.13,-7.41,32.08,38.48,-17.79,5.47,5.47,5.47,-0.02,444.98
13,1,06:10,8.32,-5.39,32.1,38.14,-26.97,9.13,9.13,9.13,-0.05,430.88
13,1,06:20,10.12,-1.74,32.06,37.62,-31.13,12.68,12.68,12.68,-0.06,448.46
13,1,06:30,10.08,7.24,31.61,36.91,-23.51,14.09,14.09,14.09,-0.07,424.83
13,1,06:40,11.85,7.07,31.26,36.47,-17.94,16.42,16.42,16.42,-0.07,445.07
13,1,07:40,12.45,-6.36,30.32,33.81,-8.88,14.97,14.97,14.97,-0.03,525.03
13,1,07:50,11.69,-5.31,29.88,33.7,-8.88,13.75,13.75,13.75,0.02,585.93
13,1,08:00,12.25,-5.8,30.03,33.72,-8.88,13.16,13.16,13.16,-0.03,696.92
13,1,08:10,12.38,-6.6,30.39,33.94,-8.79,12,12,12,-0.01,924.71
13,1,08:50,11.04,7.67,31.17,34.77,-21.3,15.9,15.9,15.9,104.45,469.33
13,1,09:00,10.75,7.63,31.87,35.41,-21.37,14.82,14.82,14.82,71.18,521.72
13,1,09:10,12.07,6.06,32.01,35.87,-21.39,14.61,14.61,14.61,51.92,715.2
13,1,09:20,10.86,8.53,32.28,36.16,-21.39,15.17,15.17,15.17,15.96,507.01
13,1,09:30,11.22,-0.74,32.89,36.56,-9.92,8.8,8.8,8.8,59.09,1184.33
13,1,09:40,10.42,-1.55,33.25,37.11,-8.71,8.7,8.7,8.7,45.99,926.33
13,1,09:50,10.19,-0.67,33.7,37.87,-8.71,4.83,4.83,4.83,99.13,1266.87
13,1,10:00,10.15,0.77,34.15,38.62,-8.71,6.98,6.98,6.98,104.36,1122.09
13,1,10:10,10.46,-5.27,34.38,39.22,-8.71,3.5,3.5,3.5,55.41,1370.68
13,1,10:20,9.96,-1.21,34.61,39.75,-8.71,1.03,1.03,1.03,-26.05,1413.16
13,1,10:30,8.92,-0.01,34.8,40.39,-8.71,0.41,0.42,0.41,-13.24,1300.17
13,1,10:40,8.15,6.1,34.68,41.16,-8.05,0.04,0.04,0.04,-24.18,1154.44
13,1,10:50,8.24,-2.36,35.02,41.79,3.86,0.01,0.01,0.01,-56.44,1078.92
13,1,11:00,8.41,-3.78,35.39,42.4,3.87,0.04,0.04,0.04,-121.36,1070.76
13,1,11:10,8.15,-1.02,35.46,42.63,6.53,0.19,0.19,0.19,-246.85,1057.96
13,1,11:20,6.9,5.31,35.2,42.95,16.55,0.01,0.01,0.01,-277.4,804.34
13,1,11:30,6.43,6.95,35.46,43.47,21.85,0.01,0.01,0.01,-236.52,702.23
13,1,11:40,6.35,-4.07,35.66,43.75,17.1,0.03,0.03,0.03,-196.03,580.07
13,1,11:50,6.71,4.43,35.77,44.09,12.61,0.15,0.15,0.15,-269,748.14
13,1,12:00,6.58,3.74,35.97,44.07,20.87,0.01,0.01,0.01,-206.44,643.87
13,1,12:10,6.15,6.35,36.1,44.09,26.26,0.02,0.02,0.02,-88.71,620.69
13,1,12:20,6.24,-6.04,36.24,44.26,27.93,0.04,0.04,0.04,-58.95,557.68
13,1,12:30,5.87,1.45,36.44,44.34,25.08,0.01,0.01,0.01,-131.7,557.33
13,1,12:40,7.24,2.13,36.91,44.57,25.05,0.07,0.07,0.07,-214.86,779.61
13,1,12:50,6.54,-3.68,37.14,44.44,32.67,0.01,0.01,0.01,-110.65,609.13
13,1,13:00,6.23,-0.04,36.94,44.51,29.56,0.04,0.05,0.04,-113.7,509.65
13,1,13:10,6.82,-4.75,37.32,44.63,40.08,0.02,0.02,0.02,-165.99,686.39
13,1,13:20,5.98,2.17,36.97,44.74,19.36,0.01,0.01,0.01,-123.48,577.17
13,1,13:30,6.7,-2.15,37.38,44.5,37.11,0.03,0.03,0.03,-95.86,624.07
13,1,13:40,5.54,-4.49,37.24,44.78,33.85,0.03,0.03,0.03,-234.75,439.66
13,1,13:50,4.74,1.57,37.3,44.95,33.32,0.01,0.01,0.01,-247.13,367.75
13,1,14:00,4.25,-2.25,37.39,45.5,25.13,0.01,0.01,0.01,-156.07,211.01
13,1,14:10,5.66,1.38,37.72,45.64,52.45,0.02,0.02,0.02,-284.86,421.32
13,1,14:20,3.43,2.66,37.97,45.58,31.54,0.01,0.01,0.01,-117.16,152.59
13,1,14:30,2.24,-11.53,37.7,46.29,38.77,59.99,60,60,-3.23,-0.42
13,1,14:40,3.79,-8.8,38.4,46.46,13.94,37.52,37.52,37.53,-48.87,77.31
13,1,14:50,5.21,8.14,38.41,46.3,17.17,0.01,0.01,0.01,-214.9,334.06
13,1,15:00,3.81,-4.88,38.32,45.87,37.95,0.01,0.01,0.01,-124.64,170
13,1,15:10,4.86,1.12,38.33,45.79,39.5,0.01,0.01,0.01,-256.95,348.26
13,1,15:20,5.06,-5.81,38.57,45.61,43.52,0.01,0.01,0.01,-208.79,361.19
13,1,15:30,4.04,2.81,38.39,45.64,39.37,0.01,0.01,0.02,-122.2,212.49
13,1,15:40,5.78,-2.3,38.51,45.75,63.74,0.11,0.11,0.12,-223.57,430.26
13,1,15:50,7.34,-4.6,39.11,45.4,55.32,0.02,0.02,0.02,-273.5,636.27
13,1,16:00,5.48,-1.39,38.97,44.95,32.04,0.01,0.01,0.01,-218.9,472.68
13,1,16:10,4.75,8.89,38.57,45.23,45.75,0.01,0.01,0.01,-268.98,335.41
13,1,16:20,2.71,6.54,38.38,45.7,85.43,1.37,1.37,1.37,-25.87,26.73
13,1,16:30,4.2,-7.96,38.68,46.06,37.43,1.04,1.04,1.04,-112.51,142.12
13,1,16:40,4.38,5.56,38.56,45.94,40.72,0.01,0.01,0.01,-182.32,288.75
13,1,16:50,3.65,3.71,38.58,45.92,68.46,0.01,0.01,0.01,-106.93,181.33
13,1,17:00,2.89,-7.05,38.63,46.12,48.64,0.01,0.01,0.01,-38.56,54.81
13,1,17:10,4.97,5.84,38.86,46.37,47.24,0.01,0.01,0.01,-182.17,335.68
13,1,17:20,3.4,6.5,38.61,45.97,81.69,0.01,0.01,0.01,-55.26,131.06
13,1,17:30,3.71,-8.52,38.36,45.99,61.58,0.01,0.01,0.01,-72.54,121.34
13,1,17:40,2.39,-3,38.16,45.96,46.06,0.74,0.74,0.74,-24.53,42.73
13,1,17:50,4.11,1.01,38.53,45.76,46.06,5.74,5.74,5.74,-52.09,167.17
13,1,18:00,4.47,2.57,38.39,45.4,54.59,0.01,0.01,0.01,-52.39,239.21
13,1,18:10,3.14,-1.26,38.37,45.28,46.74,0.01,0.01,0.01,-52.02,106.16
13,1,18:20,4.76,0.63,38.5,45.39,53.66,0.01,0.01,0.01,-141.89,273.43
13,1,18:30,3.94,-1.95,38.63,45.16,45.99,0.01,0.01,0.01,-98.67,202.19
13,1,18:40,4.94,2.33,38.47,45.15,45.99,0.01,0.01,0.01,-104.98,377.33
13,1,18:50,4.5,3.85,38.24,44.85,60.75,0.01,0.01,0.01,-70.35,270.98
13,1,19:00,5.02,-1.91,38.15,44.89,66.98,0.01,0.01,0.01,-78.94,294.24
13,1,19:10,6.21,-8.29,38.51,44.7,71.01,0.01,0.01,0.01,-112.47,458.79
13,1,19:20,5.86,-3.97,38.57,44.43,60.11,0.01,0.01,0.01,-69.56,449.84
13,1,19:30,5.45,-0.45,38.27,44.55,58.43,0.01,0.01,0.01,-82.67,387.6
13,1,19:40,5.93,-6.31,38.32,44.43,58.43,0.01,0.01,0.01,-96.43,419.68
13,1,19:50,7.94,-11.69,38.34,44.17,27.65,0.16,0.16,0.16,-61.58,677.52
13,1,20:00,12.91,-9.02,37.56,43.11,-4.8,7.18,7.18,7.18,1.44,1515.14
13,1,20:10,10.53,-6.41,37.02,41.86,-9.92,2.78,2.78,2.78,92.38,1354.39
13,1,20:20,7.06,6.67,35.74,42.1,-17.47,0.01,0.01,0.01,38.51,884.87
13,1,20:30,9.28,3.48,35.53,42.46,-10.78,0.29,0.29,0.29,6.34,1274.23
13,1,20:40,10.31,-9.77,35.8,42.29,-4.95,0.02,0.02,0.02,-63.88,1293.52
13,1,20:50,9.94,-9.67,35.67,41.92,-4.95,0.02,0.02,0.02,-8.24,1254.29
13,1,21:00,9.52,-8.58,35.31,41.94,-6.02,0.01,0.01,0.01,81.02,1164.94
13,1,21:10,12.42,-8.7,34.88,41.69,-17.55,10.09,10.09,10.09,118.84,971.59
13,1,21:40,11.59,-7.7,32.71,38.49,-17.59,12.37,12.37,12.37,31.83,634.36
13,1,21:50,12.67,-9.39,32.32,37.89,-19.16,12.76,12.76,12.76,40.29,777.33
13,1,22:00,12.2,-0.43,31.44,37.35,-30.26,15.73,15.73,15.73,81.48,544.19
13,1,22:10,12.39,-1.01,31.03,37.1,-30.3,15.85,15.85,15.85,35.67,551.34
13,1,22:20,10.79,-2.79,30.75,36.75,-30.3,14.24,14.24,14.24,0.66,446.3
13,1,22:30,11.1,-9.08,30.69,36.41,-30.3,12.56,12.56,12.56,12.77,555.86
13,1,22:50,9.51,-7.7,30.77,35.93,-30.3,5.74,5.74,5.74,53.85,928.6
13,1,23:10,10.24,-0.73,30.31,36.47,-30.3,8.9,8.9,8.9,24.09,953.51
13,1,23:20,9.9,0.65,30.3,36.67,-30.3,8.48,8.48,8.48,31.57,990.22
13,1,23:30,10.78,-0.63,30.14,36.79,-30.3,8.95,8.95,8.95,68.4,1046.46
13,1,23:40,10.05,-1.13,30.09,36.79,-30.3,5.8,5.8,5.81,29.24,1128.96
13,1,23:50,10.06,-2.92,29.98,36.94,-30.3,4.19,4.19,4.19,19.92,1291.96
13,2,00:00,9.79,-6.09,29.6,36.99,-30.3,3.74,3.74,3.74,54.02,1182.9
13,2,00:10,10.15,-4.01,29.51,36.99,-30.3,2.18,2.18,2.18,-6.26,1334.12
13,2,00:20,9.76,-5.22,29.36,37.03,-30.3,0.68,0.68,0.68,-112.37,1359.19
13,2,00:30,8.53,-2.5,28.99,37.26,-30.3,0.12,0.12,0.12,-32.71,1130.41
13,2,00:40,6.57,-3,28.07,37.62,-30.3,0.02,0.02,0.02,54.95,658.15
13,2,00:50,6.06,-2.31,27.33,38.15,-30.3,0.01,0.01,0.01,57.85,541.21
13,2,01:00,5.14,0.94,27.07,38.26,-30.3,2.37,2.37,2.37,29.84,340.12
13,2,01:10,2.38,10.37,26.77,38.29,-26.06,0.38,0.38,0.38,5.21,53.61
13,2,01:30,3.47,-3.91,26.44,38.5,35.3,0.1,0.1,0.1,-9.39,127.45
13,2,01:40,3.49,1.17,26.07,37.49,23.72,0.03,0.03,0.03,-0.5,128.47
13,2,01:50,3.32,1.51,26,36.98,13.42,0.04,0.04,0.04,4.44,118.41
13,2,02:00,2.79,0.75,25.83,36.72,15.86,0.03,0.03,0.03,-33.32,76.44
13,2,02:10,2.45,-0.46,26.04,37.11,21.59,0.02,0.02,0.02,-5.01,37.15
13,2,02:20,2.82,4.79,25.72,37.69,19.2,0.07,0.07,0.07,3.04,84.66
13,2,02:30,2.91,-3.02,25.77,37.55,22.64,0.06,0.05,0.06,-35.74,74.89
13,2,02:40,3.43,0.84,25.21,37.24,26.23,0.02,0.04,0.02,-79.38,118.81
13,2,02:50,2.74,-5.32,25.64,37.2,17.9,0.02,0.03,0.02,-44.6,73.26
13,2,03:00,2.49,-1.31,25.26,37.14,29.38,0.05,0.05,0.05,-42.29,60.14
13,2,03:10,3.26,-3.71,25.12,37.48,30.44,0.08,0.08,0.08,-84.99,107.09
13,2,03:20,2.38,-0.95,25.23,37.07,30.44,0.07,0.07,0.07,-36.2,45.91
13,2,03:30,2.72,10.27,24.99,37.42,39.52,0.03,0.03,0.03,-13.31,68.85
13,2,03:40,2.35,36.2,25.46,37.5,67.99,72.17,72.17,72.17,-0.26,-2.94
13,2,03:50,4.34,6.63,25.06,37.06,66.58,54.98,54.97,54.97,14.49,118.06
13,2,04:00,6.52,-4.97,25.19,35.94,56.68,0.01,0.01,0.01,87.2,545.76
13,2,04:10,7.74,-5.08,25.03,34.41,56.64,0.01,0.01,0.01,55.35,742.15
13,2,04:20,6.39,-7.25,24.73,33.49,56.64,0.01,0.01,0.01,77.62,444.99
13,2,04:30,5.14,-10.06,24,33.16,56.64,0.01,0.01,0.01,85.4,264.5
13,2,04:40,6.34,-8.37,23.9,32.97,52.39,0.01,0.01,0.01,8.77,441.7
13,2,04:50,5.24,-4.96,23.78,32.51,44.13,0.01,0.01,0.01,97.13,311.51
13,2,05:00,5.55,-5.14,23.74,32.47,44.13,0.01,0.01,0.01,68.53,349.11
13,2,05:10,6.66,-2.82,23.68,32.25,44.13,0.01,0.01,0.01,86.8,556.72
13,2,05:20,7.49,-5.18,23.93,31.93,44.13,0.01,0.01,0.01,106.06,680.74
13,2,05:30,5.79,-7.45,23.85,31.64,34.11,0.01,0.01,0.01,83.62,388.37
13,2,05:40,5.09,0.6,23.24,31.83,31.56,0.01,0.01,0.01,79.14,303.8
13,2,05:50,6.26,4.79,23.1,31.73,31.83,0.01,0.01,0.01,96.99,534.04
13,2,06:00,7.17,1.55,23.2,31.47,44.09,0.01,0.01,0.01,138.52,761.76
13,2,06:10,6.58,-0.2,23.16,31.58,44.1,0.01,0.01,0.01,88.02,656.26
13,2,06:20,5.95,6.42,22.93,31.63,44.1,0.01,0.01,0.01,82.36,486.68
13,2,06:30,5.79,1.27,22.71,31.59,44.1,0.01,0.01,0.01,86.57,438.16
