TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
5,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,1,00:10,6.01,-1.06,30.11,33.08,-13.08,1.3,1.3,1.3,-0.08,488.08
5,1,00:20,6.2,-5.25,30.08,32.99,-13.08,1.39,1.39,1.39,-0.09,487.95
5,1,00:30,6.27,-4.92,30,32.99,-13.08,1.21,1.21,1.21,-0.07,526.32
5,1,00:40,6.1,-4.68,30,32.95,-13.08,0.28,0.27,0.27,-0.1,485.96
5,1,00:50,6.09,-5.45,29.93,32.91,-13.08,0.04,0.04,0.04,-0.07,494.59
5,1,01:00,6.41,-3.96,29.82,32.9,-13.08,0.08,0.08,0.08,-0.07,544.62
5,1,01:10,6.46,-8.08,29.68,32.79,-13.08,0.04,0.04,0.04,-0.07,513.6
5,1,01:20,6.26,-8.85,29.56,32.58,-13.08,0.03,0.03,0.03,-0.04,469.78
5,1,01:30,6.17,-8.75,29.44,32.28,-13.08,0.02,0.02,0.02,-0.11,453.03
5,1,01:40,6.86,-9.67,29.28,32.28,-13.08,0.03,0.03,0.03,-0.07,554.65
5,1,01:50,6.48,-8.13,29.14,32.06,-16.91,0.03,0.03,0.03,-0.08,507.56
5,1,02:00,6.31,-1.55,29.09,32,-25.59,0.05,0.05,0.05,-0.09,535.79
5,1,02:10,6.25,-3.14,29.08,32.06,-25.59,0.16,0.16,0.16,-0.05,518.19
5,1,02:20,6.33,-0.65,29.09,32.09,-25.59,0.1,0.1,0.1,-0.12,562.22
5,1,02:30,6.78,-0.12,29.09,32.3,-25.59,0.03,0.03,0.03,-0.05,674.27
5,1,02:40,6.92,-7.34,29.09,32.29,-25.7,1.2,1.2,1.2,-0.09,605.53
5,1,02:50,6.24,-2.47,29.09,32.09,-38,1.21,1.21,1.21,-0.1,563.65
5,1,03:00,6.5,-1.8,29.12,32.22,-38.1,0.82,0.82,0.82,-0.09,628.8
5,1,03:10,6.39,0.98,29.22,32.42,-38.1,0.59,0.59,0.59,-0.1,650.14
5,1,03:20,6.07,2.08,29.26,32.49,-38.1,1.32,1.32,1.32,-0.05,547.27
5,1,03:30,6.06,2.67,29.29,32.43,-38.1,1.61,1.61,1.61,-0.1,532.07
5,1,03:40,6.49,-1.02,29.29,32.53,-38.1,0.41,0.41,0.41,-0.07,661.57
5,1,03:50,6.95,-5.49,29.29,32.52,-38.1,2.64,2.64,2.64,-0.07,594.95
5,1,04:00,7.38,-3.12,29.13,32.14,-47.25,7.06,7.06,7.06,-0.07,483.67
5,1,04:10,7.39,0.81,29.19,32.02,-50.6,8.3,8.3,8.3,-0.08,444.27
5,1,04:20,7.81,4.07,29.33,31.99,-50.6,9.89,9.89,9.89,-0.04,428.61
5,1,04:30,8.14,4.94,29.5,31.92,-44.89,11.12,11.12,11.12,-0.07,386.02
5,1,04:40,8.66,-7.66,29.41,31.6,-38.03,10.19,10.19,10.19,-0.06,433.13
5,1,04:50,8.94,-9.04,29.42,31.44,-38.03,10.77,10.77,10.77,-0.1,435.19
5,1,05:00,8.82,-8.7,29.4,31.31,-38.03,10.08,10.08,10.08,-0.07,446.19
5,1,05:10,8.63,-9.29,29.36,31.2,-38.03,9.92,9.92,9.92,-0.09,434.08
5,1,05:20,8.17,-10.18,29.26,31.11,-38.03,8.54,8.54,8.54,-0.09,444.89
5,1,05:30,7.5,-7.68,29.2,31.13,-38.03,7.08,7.08,7.08,-0.16,454.51
5,1,05:40,7.59,-9.27,29.2,31.2,-38.99,6.43,6.43,6.43,-0.04,479.35
5,1,05:50,7.46,-0.69,29.26,31.34,-50.54,6.47,6.47,6.47,-0.04,506.76
5,1,06:00,7.35,-1.35,29.29,31.45,-50.54,7.64,7.64,7.64,-0.11,415.67
5,1,06:10,7.28,-7.41,29.2,31.29,-50.64,7.24,7.24,7.24,-0.12,416.35
5,1,06:20,8.96,4.77,29.04,31.29,-26.88,11.76,11.76,11.76,-0.09,447.37
5,1,06:30,10.25,-3.05,28.79,30.9,-26.71,13.87,13.87,13.87,-0.09,421.74
5,1,06:40,12.51,6.11,28.71,30.69,-26.71,18.48,18.48,18.48,-0.13,401.67
5,1,06:50,13.35,8.01,28.45,30.36,-26.71,18.68,18.68,18.68,-0.07,438.47
5,1,07:00,11.86,4.21,28.39,30.07,-26.71,16.69,16.69,16.69,-0.08,429.9
5,1,07:10,11.77,4.35,28.23,29.84,-26.71,18.64,18.64,18.64,-0.05,363.7
5,1,07:20,11.37,9.59,28.22,29.95,-26.71,14.43,14.43,14.43,-0.1,545.35
5,1,07:30,12.03,10.26,28.17,29.87,-26.71,15.84,15.84,15.84,-0.07,490.91
5,1,07:40,11.92,8.63,27.79,29.72,-26.71,15.38,15.38,15.38,-0.07,507.55
5,1,07:50,12.2,8.98,27.88,29.69,-26.74,14.57,14.57,14.57,-0.08,596.84
5,1,08:00,11.64,9.72,28.03,29.9,-26.74,12.95,12.95,12.95,-0.02,703.74
5,1,08:20,10.48,2.11,27.86,30.11,-26.74,9.91,9.92,9.91,6.83,875.01
5,1,08:30,10.95,-1.46,28.1,30.37,-26.74,10.16,10.16,10.16,155.39,993.2
5,1,10:10,9.98,9.9,31.88,32.85,-26.74,43.08,43.07,43.07,33.95,529.99
5,1,10:20,9.97,4.67,31.76,33.31,-21.56,1.03,1.03,1.03,69.64,1438.46
5,1,10:30,9.2,-3.91,31.54,33.24,-14.21,0.32,0.32,0.32,9.49,1323.33
5,1,10:40,8.21,2.76,31.85,33.79,-14.2,0.09,0.09,0.09,-23.91,1151.14
5,1,10:50,9.1,5.69,32.09,34.37,-14.19,0.67,0.67,0.67,-67.66,1343.97
5,1,11:00,8.87,6.9,32.27,34.74,-13.54,0.84,0.84,0.84,-140.09,1257.74
5,1,11:10,6.78,6.56,32.48,34.96,-1.66,0.02,0.02,0.02,-179.52,771.6
5,1,11:20,7.63,4.29,32.75,35.39,7.66,0.26,0.26,0.26,-331.69,975.29
5,1,11:30,7.86,-1.96,32.93,35.48,19.03,0.05,0.05,0.05,-284.13,865.15
5,1,11:40,7.61,-4.57,33.08,35.66,16.91,0.2,0.2,0.2,-300.71,860.99
5,1,11:50,7.63,9.77,33.4,36.13,15.77,0.1,0.1,0.1,-335.76,928.78
5,1,12:00,6.91,0.12,33.63,36.33,33.29,0.02,0.02,0.02,-231.82,693.07
5,1,12:10,7.18,5.09,33.93,36.69,38.84,0.08,0.08,0.08,-120.66,847.74
5,1,12:20,6.15,1.92,33.99,36.84,38.84,0.04,0.03,0.03,-60.44,600.69
5,1,12:30,6.03,-3.27,34.11,36.83,40.52,0.02,0.02,0.02,-123.17,532.1
5,1,12:40,6.9,-0.79,34.41,37.1,28.08,0.04,0.04,0.05,-169.32,591.07
5,1,12:50,5.92,-0.54,34.42,37.02,-0.34,0.07,0.07,0.07,-96.02,546.54
5,1,13:00,6.74,2.94,34.58,37.24,-0.35,0.01,0.01,0.01,-152.63,655.91
