TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
53,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,1,00:10,5.86,-6.07,28.54,36.25,127.82,0.28,0.28,0.28,-0.19,315.58
53,1,00:20,5.62,1.3,28.58,36.15,121.23,0.05,0.05,0.05,-0.17,337.22
53,1,00:30,5.78,1.11,28.5,36.09,121.23,0.34,0.34,0.34,-0.18,348.63
53,1,00:40,5.48,-0.63,28.5,36.08,121.23,0.04,0.04,0.04,-0.18,304.96
53,1,00:50,5.55,-2.86,28.39,35.91,121.21,0.02,0.02,0.02,-0.18,286.62
53,1,01:00,5.45,-1.25,28.27,35.83,121.21,0.03,0.03,0.03,-0.18,296.16
53,1,01:10,5.8,-6.33,28.12,35.78,121.21,0.02,0.02,0.02,-0.15,301.42
53,1,01:20,5.46,-6.85,28.01,35.6,121.21,0.02,0.02,0.02,-0.16,262.39
53,1,01:30,5.36,-7.61,27.89,35.49,121.21,0.02,0.02,0.02,-0.2,250.62
53,1,01:40,5.76,-9.16,27.73,35.35,121.21,0.02,0.02,0.02,-0.18,278.23
53,1,01:50,5.37,-2.7,27.61,35.23,111.18,0.02,0.02,0.02,-0.15,279.59
53,1,02:00,5.44,-1.71,27.59,35.2,108.63,0.02,0.02,0.02,-0.16,288.54
53,1,02:10,5.59,-4.96,27.58,35.2,108.63,0.03,0.02,0.02,-0.21,296.95
53,1,02:20,5.48,0.76,27.51,35.2,108.63,0.03,0.03,0.03,-0.15,321.32
53,1,02:30,5.73,1.69,27.57,35.2,108.63,0.4,0.4,0.4,-0.18,344.83
53,1,02:40,5.98,-8.2,27.43,35.11,107.13,0.9,0.9,0.9,-0.17,293.58
53,1,02:50,5.15,-3.19,27.32,34.99,96.09,0.37,0.37,0.37,-0.17,273.65
53,1,03:00,5.56,-2.63,27.31,34.98,96.09,0.92,0.92,0.92,-0.17,298.17
53,1,03:10,5.6,1.49,27.46,34.9,96.09,1.01,1.01,1.01,-0.19,305.23
53,1,03:20,5.34,0.94,27.46,34.92,96.09,0.45,0.45,0.45,-0.18,290.68
53,1,03:30,5.1,0.56,27.37,34.9,96.09,0.04,0.04,0.04,-0.17,281.51
53,1,03:40,5.46,-3.74,27.26,34.9,96.09,0.17,0.17,0.17,-0.18,306.05
53,1,03:50,6.17,-6.84,27.21,34.82,96.09,1.19,1.19,1.19,-0.18,305.88
53,1,04:00,6.07,-4.55,27.13,34.75,87.5,1.48,1.48,1.48,-0.17,331.46
53,1,04:10,6.89,1.85,27.21,34.76,83.55,3.87,3.87,3.87,-0.18,336.86
53,1,04:20,7.96,3.59,27.4,34.75,90.71,5.2,5.2,5.2,-0.18,366.38
53,1,04:30,7.49,-3.23,27.48,34.89,96.12,4.8,4.8,4.8,-0.13,364.44
53,1,04:40,7.72,-5.05,27.5,34.9,96.12,5.31,5.31,5.31,-0.19,342.81
53,1,04:50,8.03,-5.47,27.5,34.9,96.12,5.48,5.48,5.48,-0.18,361.5
53,1,05:00,7.98,-5.95,27.59,34.9,96.12,5.09,5.09,5.09,-0.21,351.43
53,1,05:10,7.87,-6.16,27.59,34.9,96.12,4.71,4.71,4.71,-0.16,337.22
53,1,05:20,7.36,-6.7,27.59,34.9,96.12,3.69,3.69,3.69,-0.21,328.73
53,1,05:30,7.36,-6.98,27.58,34.9,96.12,3.03,3.03,3.03,-0.18,343.41
53,1,05:40,7.72,-9.21,27.56,34.84,96.12,3.06,3.06,3.06,-0.2,334.69
53,1,05:50,5.92,-5.11,27.42,34.7,87.14,1.13,1.13,1.13,-0.18,325.4
53,1,06:00,5.67,-2.8,27.36,34.7,83.55,2.3,2.3,2.3,-0.18,322.48
53,1,06:10,7.83,-9.34,27.2,34.7,83.55,4.48,4.48,4.48,-0.21,341.35
53,1,06:20,10.08,-9.55,27.1,34.66,79.66,8.05,8.05,8.05,-0.19,357.91
53,1,06:30,10.09,-6.29,26.93,34.57,71.01,8.99,8.99,8.99,-0.24,356.89
53,1,06:40,11.8,4.6,26.8,34.41,71.01,12.39,12.39,12.39,-0.21,372.48
53,1,07:50,12.77,4.24,26.1,34.2,71.01,11.5,11.5,11.5,-0.17,517.53
53,1,08:00,12.05,3.43,26.1,34.2,70.95,9.62,9.62,9.62,-0.22,604.68
53,1,08:10,11.44,0.76,26.12,34.33,70.93,17.76,17.77,17.77,-0.25,625.07
53,1,10:10,10.21,7.71,29.49,34.67,70.9,37.83,37.84,37.84,35.46,558.15
53,1,10:20,9.2,2.04,29.48,35.33,78.31,0.01,0.02,0.02,51.45,1049.06
53,1,10:30,8.96,-1.78,29.73,36.01,83.52,0.02,0.02,0.02,5.05,953.11
53,1,10:40,8.15,5.16,30.06,36.6,83.52,0.02,0.02,0.02,-16.94,812.94
53,1,10:50,8.21,5.32,30.4,37.1,84.07,0.01,0.01,0.01,-41.89,822.35
53,1,11:00,8.36,3.43,30.65,37.51,96.12,0.04,0.04,0.04,-90.22,797.23
53,1,11:10,7.27,0.95,30.84,37.88,99.19,0.01,0.01,0.01,-139.46,586.17
53,1,11:20,6.88,-1.45,31.06,38.05,108.75,0.02,0.02,0.02,-188.61,538.04
53,1,11:30,7.77,6.36,31.21,38.27,116.61,0.03,0.03,0.03,-234.15,708.83
53,1,11:40,7.49,0.28,31.33,38.57,121.43,0.03,0.03,0.03,-217.57,626.04
53,1,11:50,6.47,-1.5,31.52,38.72,113.13,0.02,0.01,0.02,-172.05,467.01
53,1,12:00,7.51,8.59,31.84,38.84,130.01,0.02,0.02,0.02,-215.58,640.98
53,1,12:10,7.02,-6.16,31.92,39.12,133.16,0.01,0.01,0.01,-59.98,432.39
53,1,12:20,7.35,3.44,32.15,39.38,128.87,0.02,0.02,0.02,-59.27,594.09
