TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
2,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,00:10,6.85,-6.73,25.45,35.52,25.25,0.78,0.78,0.78,-0.16,449.83
2,1,00:20,7.02,-9.77,25.34,35.85,25.25,0.05,0.05,0.05,-0.19,449.67
2,1,00:30,7.26,-9.75,25.29,35.68,25.25,0.68,0.68,0.68,-0.14,474.48
2,1,00:40,7,-8.4,25.29,35.44,25.25,0.2,0.2,0.2,-0.15,457.9
2,1,00:50,6.94,-9.89,25.21,35.34,25.25,0.02,0.02,0.02,-0.18,428.38
2,1,01:00,7.5,-8.05,25.15,35.4,25.25,0.03,0.03,0.03,-0.16,522.58
2,1,01:10,7.42,-10.74,25.05,35.19,25.13,0.02,0.02,0.02,-0.19,470.07
2,1,01:20,6.75,-1.58,24.94,35.06,13.11,0.02,0.02,0.02,-0.15,495.9
2,1,01:30,6.6,-1.05,24.83,34.97,12.95,0.02,0.02,0.02,-0.19,461.59
2,1,01:40,7.27,-1.87,24.71,35.28,12.95,0.02,0.03,0.02,-0.18,569.76
2,1,01:50,7.01,-2.91,24.6,35.4,12.95,0.02,0.02,0.02,-0.13,514.49
2,1,02:00,7.42,-6.77,24.51,35.23,12.95,0.02,0.02,0.02,-0.14,516.19
2,1,02:10,7.45,-7.88,24.5,35.05,12.95,0.03,0.03,0.03,-0.17,519.94
2,1,02:20,7.5,-6.16,24.5,34.99,12.95,0.03,0.03,0.03,-0.19,558.65
2,1,02:30,7.82,-5.31,24.5,35.07,12.95,0.59,0.59,0.59,-0.2,614.07
2,1,02:40,8.05,-9.14,24.5,34.93,10.98,1,1,1,-0.17,596.84
2,1,02:50,7.29,-5.89,24.52,34.91,0.64,1.37,1.37,1.37,-0.2,531.27
2,1,03:00,7.66,-6.43,24.6,35.05,0.64,1.03,1.03,1.03,-0.19,591.27
2,1,03:10,7.56,-4.45,24.66,35.05,0.64,0.52,0.52,0.52,-0.19,643.6
2,1,03:20,6.96,-3.44,24.76,35.33,0.64,1.21,1.21,1.21,-0.18,557.1
2,1,03:30,6.88,-2.83,24.79,35.45,0.64,1.38,1.38,1.38,-0.18,522.16
2,1,03:40,7.72,-5.3,24.79,35.56,0.64,0.82,0.82,0.82,-0.17,628.1
2,1,03:50,8.19,-8.36,24.79,35.41,0.64,1.17,1.17,1.17,-0.17,637.17
2,1,04:00,8.15,-4.93,24.79,35.2,-9.61,5.83,5.83,5.83,-0.14,529.71
2,1,04:10,8.17,-3.42,24.79,35.25,-11.63,7.26,7.26,7.26,-0.18,477.52
2,1,04:20,8.51,-1.45,24.83,35.23,-11.63,9.76,9.76,9.76,-0.16,426.42
2,1,04:30,8.7,3.3,24.94,35.36,-11.63,10.33,10.33,10.34,-0.17,451.5
2,1,04:40,9.26,2.71,25,35.39,-11.63,10.74,10.74,10.74,-0.16,452.54
2,1,04:50,9.75,0.25,25,35.29,-11.63,11,11,11,-0.2,452.14
2,1,05:00,9.49,0.84,25,35.2,-11.63,10.68,10.68,10.68,-0.17,449.42
2,1,05:10,9.68,0.83,25,35.14,-11.63,10.54,10.54,10.54,-0.16,465.36
2,1,05:20,9.11,0.13,25,35.08,-11.63,9.12,9.12,9.12,-0.17,467.41
2,1,05:30,8.21,1.43,25,35.09,-11.63,7.34,7.34,7.34,-0.24,470.09
2,1,05:40,8.16,0.71,24.95,35.1,-11.63,6.49,6.49,6.49,-0.22,481.76
2,1,05:50,8.43,-4.18,24.97,35.08,-11.63,6.38,6.38,6.38,-0.15,484.12
2,1,06:00,8.2,-5.22,25,35.09,-11.63,5.91,5.91,5.91,-0.13,481.79
