TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
122,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,1,00:10,5.14,-1.59,393.33,32.9,-10.41,0.08,0.08,0.08,0,300.31
122,1,00:20,5.08,0.42,393.33,32.77,-10.41,0.03,0.03,0.03,-0.01,283.89
122,1,00:30,5.32,-1.3,393.33,32.65,-10.41,0.06,0.06,0.06,0.01,287.53
122,1,00:40,5.1,-5.41,393.33,32.5,-10.41,0.03,0.03,0.03,0,243.25
122,1,00:50,4.83,-3.17,393.33,32.33,-10.41,0.02,0.02,0.02,0,212.67
122,1,01:00,4.83,-4.12,393.33,32.1,-10.41,0.02,0.02,0.02,-0.02,222.24
122,1,01:10,4.79,-4.77,393.33,32.04,-10.41,0.02,0.02,0.02,0,211.26
122,1,01:20,4.55,-6.17,393.33,31.82,-10.41,0.02,0.02,0.02,-0.02,193.98
122,1,01:30,4.66,-7.21,393.33,31.72,-10.41,0.02,0.02,0.02,0,189.7
122,1,01:40,4.39,-7.27,393.33,31.54,-12.04,0.03,0.03,0.03,0.03,170.25
122,1,01:50,4.08,0.42,393.33,31.4,-22.68,0.03,0.03,0.03,-0.02,167.58
122,1,02:00,4.67,-5.04,393.33,31.25,-22.68,0.02,0.02,0.02,-0.02,206.99
122,1,02:10,4.56,-3.85,393.33,31.47,-22.68,0.03,0.03,0.03,0.02,237.94
122,1,02:20,4.42,0.83,393.33,31.17,-22.68,0.03,0.03,0.03,-0.01,202.37
122,1,02:30,4.67,-2.93,393.33,31.09,-22.68,0.05,0.05,0.05,0,202.61
122,1,02:40,5.33,-6.91,393.33,31.21,-31.99,0.09,0.09,0.09,-0.01,285.28
122,1,02:50,5.34,-7.37,393.33,31.17,-38.68,0.04,0.04,0.04,0.03,275.54
122,1,03:00,5,5.08,393.33,30.98,-47.25,0.09,0.09,0.09,-0.01,250.68
122,1,03:10,5.56,4.52,393.33,30.95,-39.65,0.13,0.13,0.13,0,309.35
122,1,03:20,5.21,-5.39,393.33,31.08,-34.95,0.07,0.07,0.07,0,274.22
122,1,03:30,4.93,-6.97,393.33,30.96,-34.95,0.03,0.03,0.03,0,242.76
122,1,03:40,5.02,-9.51,393.33,30.85,-34.95,0.04,0.04,0.04,0,243.34
122,1,03:50,5.42,-4.75,393.33,30.94,-42.55,1.59,1.59,1.59,-0.02,317.7
122,1,04:00,6.3,-2.48,393.33,31.17,-47.21,6.1,6.1,6.1,-0.04,461.34
122,1,04:10,6.19,0.64,393.33,31.33,-47.24,7.15,7.15,7.15,-0.01,445.49
122,1,04:20,7.48,3,393.33,31.35,-40.51,11.66,11.66,11.66,0,450.7
122,1,04:30,7.24,-7.19,393.33,31.43,-34.91,10.91,10.91,10.91,-0.05,436.72
122,1,04:40,7.47,-7.3,393.33,31.49,-34.91,11.22,11.22,11.22,-0.05,443.13
122,1,04:50,7.66,-7.22,393.33,31.56,-34.91,11.05,11.05,11.05,-0.05,461.18
122,1,05:00,7.08,-5.96,393.33,31.59,-34.9,9.48,9.48,9.48,-0.06,466.61
122,1,05:10,6.35,-7.33,393.33,31.6,-34.88,8.45,8.45,8.45,-0.06,423.33
122,1,05:20,6.19,-7.55,393.33,31.78,-34.88,6.61,6.61,6.61,-0.05,447.88
122,1,05:30,6.22,-8.15,393.33,31.79,-39.13,5.55,5.55,5.55,-0.08,446.54
122,1,05:40,6.39,-5.68,393.33,31.89,-47.18,6.86,6.86,6.86,-0.07,478.54
122,1,05:50,6.04,-4.5,393.33,31.85,-47.18,5.62,5.62,5.62,-0.02,452.57
122,1,06:00,6.23,-5.2,393.33,31.83,-47.18,7.51,7.51,7.51,-0.02,456
122,1,06:10,6.66,-5.81,393.33,31.86,-52.92,9.36,9.36,9.36,-0.03,441.02
