TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
8,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,1,00:10,7.03,-6,31.59,38.4,151.54,1.33,1.33,1.33,-0.07,478.15
8,1,00:20,7.09,-6.99,31.59,38.39,151.54,1.41,1.41,1.41,-0.05,477.1
8,1,00:30,7.32,-8.98,31.59,38.17,151.54,1.08,1.08,1.08,-0.03,506.01
8,1,00:40,7.05,-9,31.57,38,151.54,0.07,0.07,0.07,-0.04,453.95
8,1,00:50,7.05,-8.73,31.44,37.87,151.54,0.04,0.04,0.04,-0.05,475.51
8,1,01:00,7.29,-8.64,31.23,37.78,151.54,0.06,0.06,0.06,-0.02,494.72
8,1,01:10,6.93,-5.29,31.1,37.58,144.17,0.03,0.03,0.03,-0.05,477.08
8,1,01:20,6.61,-0.11,30.96,37.69,139,0.03,0.03,0.03,-0.05,474.8
8,1,01:30,6.65,-0.49,30.8,37.79,139,0.02,0.02,0.02,-0.04,460.63
8,1,01:40,7.12,-1.91,30.66,37.79,139,0.02,0.02,0.02,-0.03,546.99
8,1,01:50,6.86,-4.04,30.51,37.69,139,0.03,0.03,0.03,-0.05,496.11
8,1,02:00,6.98,-7.49,30.49,37.57,139,0.04,0.04,0.04,-0.06,473.49
8,1,02:10,6.83,-9.16,30.49,37.34,139,0.06,0.06,0.06,-0.07,454.92
8,1,02:20,7.02,-5.12,30.49,37.29,139,0.07,0.07,0.07,-0.07,507.27
8,1,02:30,7.62,-5.1,30.54,37.29,139,0.97,0.97,0.97,-0.08,588.28
8,1,02:40,7.4,-7.08,30.59,37.18,132.47,1.36,1.36,1.36,-0.03,536.67
8,1,02:50,7.23,-6.24,30.58,37.2,126.46,1.46,1.46,1.46,-0.04,505.43
8,1,03:00,7.26,-5.02,30.59,37.21,126.46,1.45,1.45,1.45,-0.05,549.94
8,1,03:10,7.09,-4.82,30.58,37.29,126.46,1.19,1.19,1.19,-0.08,557.96
8,1,03:20,6.81,-5.15,30.69,37.45,126.46,1.33,1.33,1.33,-0.04,498.47
8,1,03:30,6.79,-3.25,30.6,37.49,126.46,1.15,1.15,1.15,-0.08,479.7
8,1,03:40,7.61,-7.14,30.49,37.44,126.46,1.02,1.02,1.02,-0.05,570.99
8,1,03:50,8.14,-9.04,30.5,37.09,123.42,2.23,2.23,2.23,-0.08,552.88
8,1,04:00,8.49,-5.18,30.69,36.77,113.96,6.21,6.21,6.21,-0.08,464.12
8,1,04:10,8.46,-5.05,30.89,36.7,113.96,7.24,7.24,7.24,-0.04,432.85
8,1,04:20,8.65,-0.57,31.22,36.7,113.96,8.78,8.78,8.78,-0.06,419.98
8,1,04:30,9.5,2.28,31.65,36.6,113.96,10.09,10.09,10.09,-0.07,430.45
8,1,04:40,9.71,0.61,31.68,36.43,113.96,10.37,10.37,10.37,-0.04,436.22
8,1,04:50,9.9,1.18,31.74,36.28,113.96,10.58,10.58,10.58,-0.07,434.05
8,1,05:00,9.68,0.74,31.68,36.2,113.96,9.68,9.68,9.68,-0.05,447.57
8,1,05:10,9.53,0.51,31.67,36.2,113.96,8.97,8.97,8.97,-0.07,471.74
8,1,05:20,9.19,-0.06,31.54,36.2,113.96,8.45,8.45,8.45,-0.04,443.12
8,1,05:30,8.72,-0.43,31.45,36.32,113.96,7.65,7.65,7.65,-0.08,458.54
8,1,05:40,8.73,-2.26,31.21,36.4,113.96,6.66,6.66,6.66,-0.05,474.37
8,1,05:50,8.19,-6.87,30.91,36.36,113.96,5.41,5.41,5.41,-0.05,443.19
8,1,06:00,7.91,-7.36,30.79,36.4,113.96,5.06,5.06,5.06,-0.05,431.15
8,1,06:10,8.65,-6.58,30.78,36.17,106.52,7.44,7.44,7.44,-0.05,412.89
8,1,06:20,11.02,-7.23,30.92,35.85,99.37,11.66,11.66,11.66,-0.08,427.69
8,1,06:30,11.83,-3.99,30.95,35,88.9,13.68,13.68,13.68,-0.09,435.46
8,1,09:40,11.62,7.25,31.39,33.66,88.87,9.66,9.66,9.66,42.03,837.79
8,1,09:50,11.64,2.43,31.88,34.49,97.12,4.76,4.76,4.76,105.62,1328.98
8,1,10:00,11.3,-3.23,32.38,35.28,101.42,4.21,4.21,4.21,3.23,1294.36
8,1,10:10,10.81,-3.55,32.68,36.19,101.42,1.65,1.65,1.65,87.01,1335.47
8,1,10:20,10.63,-2.96,33.03,37.01,101.42,1.08,1.08,1.08,64.96,1364.81
8,1,10:30,11.17,-3.25,33.26,37.77,101.42,1.28,1.28,1.28,9.91,1401.29
8,1,10:40,9.94,-0.63,33.47,38.56,101.42,0.17,0.17,0.17,-25.36,1218.19
8,1,10:50,10.22,3.92,33.72,39.32,107.65,0.46,0.46,0.46,-63.87,1242.39
8,1,11:00,10.03,-6.79,33.85,39.67,113.95,0.09,0.09,0.09,-133.17,1163.78
8,1,11:10,8.72,-2.26,34.03,40.1,121.13,0.13,0.13,0.13,-206.94,909.45
8,1,11:20,8.84,-5.57,34.02,40.67,126.48,0.12,0.12,0.12,-326.62,949.47
8,1,11:30,8.82,4.07,34.29,41.14,126.48,0.03,0.03,0.03,-329.38,976.41
8,1,11:40,7.98,4.34,34.31,41.5,127.36,0.03,0.03,0.03,-258.72,752.44
8,1,11:50,7.21,-1.66,34.24,41.82,147.43,0.03,0.03,0.03,-219.73,608.43
8,1,12:00,7.95,8.46,34.69,41.94,152.36,0.03,0.03,0.03,-266.46,789.28
8,1,12:10,9.17,-2.07,34.99,42.06,144.48,0.09,0.09,0.09,-141.51,971.37
8,1,12:20,7.22,1.27,35.15,42.23,152.59,0.01,0.01,0.01,-63.66,629.96
8,1,12:30,6.48,0.53,34.98,42.57,154.04,0.03,0.03,0.03,-102.55,427.49
8,1,12:40,7.68,0,35.12,42.69,151.04,0.03,0.03,0.03,-176.49,659.98
8,1,12:50,7.69,0.25,35.26,42.41,168.14,0.01,0.01,0.01,-114.67,617.09
8,1,13:00,8.06,-5.32,35.54,42.57,163.65,0.01,0.01,0.01,-149.94,731.88
8,1,13:10,6.66,-0.78,35.65,42.82,171.42,0.01,0.01,0.01,-130.52,516.76
8,1,13:20,7.97,-5.34,35.97,43.17,176.22,0.02,0.02,0.02,-151.3,723.32
8,1,13:30,6.91,-8.2,35.88,43.08,156.08,0.03,0.03,0.04,-78.06,482.84
8,1,13:40,6.29,8.49,36.02,43.38,152.19,0.03,0.04,0.05,-286.02,474.65
