TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
4,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,00:10,5.65,-3.51,32.72,35.5,31.49,0.89,0.89,0.89,-0.19,481.5
4,1,00:20,5.78,-8.43,32.62,35.36,31.49,0.91,0.91,0.91,-0.19,482.83
4,1,00:30,6.04,-7.04,32.51,35.33,31.49,0.91,0.91,0.91,-0.21,516.06
4,1,00:40,5.78,-6.34,32.49,35.32,31.49,0.19,0.19,0.19,-0.16,484.15
4,1,00:50,5.7,-8.05,32.48,35.17,31.49,0.03,0.03,0.03,-0.18,482.32
4,1,01:00,6.06,-6.38,32.38,35.2,31.49,0.03,0.03,0.03,-0.17,545.22
4,1,01:10,6.15,-9.28,32.21,35.07,29.63,0.02,0.02,0.02,-0.16,523.61
4,1,01:20,5.78,3.14,32.08,34.87,19.01,0.02,0.02,0.02,-0.21,482.87
4,1,01:30,5.6,4.35,31.94,34.71,19.01,0.02,0.02,0.02,-0.19,461.68
4,1,01:40,6.11,2.62,31.89,34.63,19.01,0.02,0.02,0.02,-0.18,573.22
4,1,01:50,5.84,0.03,31.73,34.55,19.01,0.02,0.02,0.02,-0.17,529.02
4,1,02:00,5.86,-4.04,31.67,34.49,19.01,0.02,0.02,0.02,-0.17,532.82
4,1,02:10,5.9,-6.16,31.59,34.5,19.01,0.03,0.03,0.03,-0.2,534.48
4,1,02:20,6.07,-3.41,31.68,34.5,19.01,0.04,0.04,0.04,-0.18,571.28
4,1,02:30,6.38,-1.9,31.7,34.5,19.01,0.03,0.02,0.03,-0.19,666.81
4,1,02:40,6.57,-8.39,31.7,34.52,17.31,0.8,0.8,0.8,-0.19,636.77
4,1,02:50,5.76,-4.03,31.7,34.58,6.47,1.29,1.29,1.29,-0.17,551.89
4,1,03:00,6.02,-3.03,31.7,34.62,6.47,1.08,1.08,1.08,-0.19,598.63
4,1,03:10,6.02,-0.22,31.73,34.66,6.47,1.05,1.05,1.05,-0.21,598.86
4,1,03:20,5.82,2.74,31.85,34.6,6.44,1.15,1.15,1.15,-0.19,523.51
4,1,03:30,5.83,2.05,31.79,34.59,6.44,1.15,1.15,1.15,-0.18,530.74
4,1,03:40,6.31,-2.1,31.8,34.57,6.44,0.46,0.46,0.46,-0.19,654.28
4,1,03:50,6.59,-7.7,31.84,34.62,6.44,1.88,1.88,1.88,-0.2,641.74
4,1,04:00,7.31,-2.35,31.7,34.53,-3.49,6.08,6.08,6.08,-0.19,534.33
4,1,04:10,7.27,1.63,31.7,34.3,-6.1,7.5,7.5,7.5,-0.17,476.91
4,1,04:20,8.13,6.37,31.72,33.98,-6.06,8.96,8.96,8.96,-0.16,449.41
4,1,04:30,8.5,-1.51,31.89,33.7,6.28,10.14,10.14,10.14,-0.18,433.05
4,1,04:40,8.79,-5.11,31.86,33.53,6.47,9.87,9.87,9.87,-0.18,445.35
4,1,04:50,9.42,-6.63,31.73,33.45,6.47,10.26,10.26,10.26,-0.22,456.2
4,1,05:00,9.34,-4.71,31.7,33.46,6.47,9.89,9.89,9.89,-0.19,458.45
4,1,05:10,9.39,-4.85,31.7,33.34,6.47,10.05,10.05,10.05,-0.21,442.41
4,1,05:20,8.82,-7.13,31.7,33.16,6.47,8.51,8.51,8.51,-0.21,453.02
4,1,05:30,7.73,-6.52,31.7,33.42,6.47,6.81,6.81,6.81,-0.27,465.64
4,1,05:40,7.93,-10.44,31.69,33.61,6.47,6.06,6.06,6.06,-0.22,502.66
4,1,05:50,7.21,-1.98,31.68,33.62,-5.1,6.51,6.51,6.51,-0.19,474.24
4,1,06:00,7.09,-1.82,31.7,33.51,-6.07,6.82,6.82,6.82,-0.16,454.4
4,1,06:10,7.22,-8.4,31.65,33.41,-6.07,6.6,6.6,6.6,-0.2,445.41
4,1,06:20,9.39,-4.34,31.47,33.19,-15.73,10.87,10.87,10.87,-0.2,434.28
4,1,06:30,10.75,-0.49,31.24,32.64,-25.21,13.11,13.11,13.11,-0.2,427.55
4,1,07:20,12.5,2.92,30.73,31.14,-18.57,14.74,14.74,14.74,-0.17,502.7
4,1,07:40,12.72,2.31,30.38,30.85,-18.57,14.47,14.47,14.47,-0.22,532.61
4,1,07:50,12.96,2.1,30.32,30.8,-18.57,13.73,13.73,13.73,-0.2,601.71
4,1,08:00,11.89,1.96,30.49,30.9,-18.57,12.05,12.05,12.05,-0.19,676.42
4,1,08:10,11.13,-2.35,30.35,30.94,-18.57,10.85,10.85,10.85,-0.16,822.29
4,1,08:30,11.17,-9.76,30.58,31.58,-18.48,8.39,8.39,8.39,144.63,1005.1
4,1,08:50,11.64,-2.31,31.45,32.08,-18.44,14.32,14.32,14.32,120.23,505.31
4,1,09:00,11.09,-0.97,31.77,32.39,-18.44,13.68,13.68,13.68,72.1,518.6
4,1,09:10,10.91,-2.72,32.13,32.69,-18.44,11.48,11.48,11.48,48.02,650.45
4,1,09:20,10.63,-3.09,32.36,33,-18.44,13.47,13.47,13.47,15.29,487.24
4,1,09:30,11.14,-1.51,32.66,33.22,-18.44,8,8,8,85.89,1164.83
4,1,09:50,10.97,4.78,33.36,34.02,-18.44,5.92,5.92,5.92,105.47,1336.38
4,1,10:00,10.7,6.3,33.64,34.47,-18.44,6.06,6.06,6.06,113.77,1226.73
4,1,10:10,10.39,1.51,33.84,34.96,-18.44,2.69,2.69,2.69,101.93,1411.5
4,1,10:20,9.99,1.18,34.14,35.54,-18.44,0.93,0.93,0.93,66.49,1384.94
4,1,10:30,9.09,6.03,34.38,36.22,-18.44,0.06,0.06,0.06,6.38,1217.48
4,1,10:40,8.98,2.21,34.68,36.89,-7.89,0.24,0.24,0.24,-24.34,1166.99
4,1,10:50,9.34,-4.3,34.79,37.39,-5.83,0.1,0.1,0.1,-65.19,1272.51
4,1,11:00,8.23,4.36,35.07,37.82,-2.27,0.02,0.02,0.02,-115.57,1033.63
4,1,11:10,7.14,-0.54,35.38,38.29,6.74,0.04,0.03,0.03,-176.47,761.94
4,1,11:20,7.4,5.76,35.61,38.68,9.74,0.06,0.06,0.06,-293.54,842.13
4,1,11:30,7.5,-0.05,35.77,38.66,24.34,0.02,0.02,0.02,-244.4,740.9
4,1,11:40,7.22,-1.73,35.96,38.66,12.84,0.03,0.03,0.03,-266.16,748.1
4,1,11:50,7.16,7.24,36.27,38.92,23.13,0.03,0.03,0.03,-256.46,706.42
4,1,12:00,6.77,0.01,36.46,39.2,30.56,0.01,0.01,0.01,-212.68,622.61
4,1,12:10,7.86,3.69,36.65,39.48,45.7,0.27,0.27,0.27,-133,895.61
4,1,12:20,6.83,-5.1,36.71,39.5,41.8,0.04,0.04,0.04,-62.29,654.67
4,1,12:30,6.79,-2.47,36.85,39.6,36.04,0.01,0.01,0.02,-148.86,639.34
4,1,12:40,6.78,2.07,37.04,39.53,51.12,0.01,0.02,0.04,-179.23,616.07
4,1,12:50,6.19,-1.64,37.13,39.47,52.89,0.05,0.05,0.05,-96.31,555.17
4,1,13:00,6.87,-0.75,37.33,39.66,43.17,0.06,0.05,0.05,-140.51,608.48
4,1,13:10,6.16,-0.74,37.52,39.73,61.11,0.01,0.01,0.01,-130.34,518.26
4,1,13:20,7.01,-6.71,37.57,39.91,55.11,0.01,0.01,0.01,-134,678.16
4,1,13:30,5.87,0.19,37.68,39.7,36.14,0.18,0.18,0.18,-73.36,413.54
4,1,13:40,5.74,-5.94,37.9,40.17,53.27,0.02,0.01,0.02,-281.34,526.54
4,1,13:50,5.82,-1.17,38.06,40.14,46.51,0.01,0.01,0.01,-308.04,453.72
4,1,14:00,5.73,-11.05,38.13,40.14,59.24,0.01,0.01,0.01,-241.6,362.46
4,1,14:10,3.36,6.36,38.38,39.99,23.06,0.01,0.01,0.01,-119.75,163.75
4,1,14:20,5.21,-2.71,38.66,40.56,26.92,0.01,0.01,0.01,-240.69,298.76
4,1,14:30,6.51,8.21,38.79,40.37,48.71,0.01,0.01,0.01,-374.08,479.7
4,1,14:40,5.03,-6.3,38.66,40.43,62.61,0.01,0.01,0.01,-154.83,297.68
4,1,14:50,5.36,1.8,38.9,40.33,63.12,0.01,0.01,0.01,-249.55,364.81
4,1,15:00,5.37,-2.44,39.02,40.5,51.59,0.02,0.02,0.02,-262.36,360.71
4,1,15:10,4.92,4.18,39.16,40.58,77.62,0.02,0.02,0.02,-237.36,344.67
4,1,15:20,6.62,-4.96,39.18,40.7,65.34,0.01,0.01,0.01,-327.21,580.37
4,1,15:30,4.71,-5.41,39.11,40.6,33.83,0.01,0.01,0.01,-158.16,285.47
4,1,15:40,2.69,5.27,39.29,40.37,60.99,2.16,2.16,2.16,-59.29,79.18
4,1,15:50,5.94,-0.14,39.47,40.43,76.42,5.53,5.53,5.53,-116.67,284.29
4,1,16:00,6.02,-7.29,39.32,40.65,36.8,0.01,0.01,0.01,-212.78,460.72
4,1,16:10,3.24,2.02,39.43,40.2,31.52,0.01,0.01,0.01,-92.73,111.23
