TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
106,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,1,00:10,4.81,3.74,31.4,36.59,-7.05,0.65,0.65,0.65,-0.18,346.33
106,1,00:20,4.42,1.75,31.38,36.56,-7.05,0.04,0.04,0.04,-0.17,292.78
106,1,00:30,4.53,1.22,31.26,36.49,-7.05,0.07,0.07,0.07,-0.19,301.84
106,1,00:40,4.11,-2.42,31.12,36.31,-7.05,0.02,0.02,0.02,-0.16,239.93
106,1,00:50,4.32,0,31.09,36.2,-7.05,0.02,0.02,0.02,-0.17,260.4
106,1,01:00,4.11,0.02,31,36.06,-7.05,0.02,0.02,0.02,-0.16,235.25
106,1,01:10,3.97,-0.77,30.89,35.88,-7.05,0.02,0.02,0.02,-0.18,230.4
106,1,01:20,4,-0.81,30.79,35.75,-7.05,0.02,0.02,0.02,-0.14,219.47
106,1,01:30,3.95,-0.72,30.64,35.59,-7.05,0.02,0.02,0.02,-0.15,219.22
106,1,01:40,3.69,-6.42,30.53,35.44,-7.05,0.03,0.03,0.03,-0.17,181.99
106,1,01:50,3.52,-7.94,30.38,35.28,-7.05,0.02,0.02,0.02,-0.14,166.72
106,1,02:00,3.87,-5.31,30.29,35.19,-15.91,0.02,0.02,0.02,-0.16,206.28
106,1,02:10,4.07,-0.38,30.2,35.09,-19.56,0.02,0.02,0.02,-0.18,249.05
106,1,02:20,3.82,8.21,30.09,35.01,-19.56,0.02,0.02,0.02,-0.14,229.48
106,1,02:30,4.06,1.57,30.05,34.9,-19.56,0.09,0.09,0.09,-0.2,243.51
106,1,02:40,4.24,-6.72,29.86,34.86,-27.92,0.22,0.22,0.22,-0.16,242.38
106,1,02:50,4.21,-4.91,29.79,34.84,-32.1,0.05,0.05,0.05,-0.16,262.78
106,1,03:00,4.4,-0.57,29.82,34.88,-32.1,0.21,0.21,0.21,-0.18,293.38
106,1,03:10,4.46,1.52,29.9,34.9,-32.1,0.79,0.79,0.79,-0.21,298.07
106,1,03:20,4.05,-3.08,29.85,34.9,-32.1,0.08,0.08,0.08,-0.17,261.44
106,1,03:30,4.01,-3.4,29.79,34.88,-32.1,0.03,0.03,0.03,-0.18,241.64
106,1,03:40,4.17,-6.44,29.74,34.79,-32.1,0.09,0.09,0.09,-0.18,239.48
106,1,03:50,4.82,-9.05,29.7,34.79,-32.1,0.66,0.65,0.65,-0.18,292.56
106,1,04:00,5.5,-10.5,29.71,34.79,-32.1,2.17,2.17,2.17,-0.19,355.88
106,1,04:10,5.21,-6.58,29.79,34.83,-32.1,4.39,4.39,4.39,-0.17,330.24
106,1,04:20,6.62,-1.31,29.85,34.9,-32.1,7.46,7.46,7.46,-0.17,430.77
106,1,04:30,6.31,-3.36,29.98,34.94,-32.1,6.53,6.53,6.53,-0.15,429.16
106,1,04:40,6.5,-2.24,30,35.09,-32.1,7.06,7.06,7.06,-0.21,433.66
106,1,04:50,6.31,-2.7,30,35.12,-32.1,6.41,6.41,6.41,-0.21,427.53
106,1,05:00,5.94,-2.22,30.09,35.2,-32.1,5.67,5.67,5.67,-0.19,407.88
106,1,05:10,5.14,-3.93,30.09,35.33,-32.1,5.13,5.13,5.13,-0.17,361.14
106,1,05:20,5.17,-4.38,30.11,35.4,-32.1,4.97,4.97,4.97,-0.16,359.06
106,1,05:30,5.6,-8.46,30.1,35.4,-32.1,4.07,4.07,4.07,-0.19,369.15
106,1,05:40,5.56,-3.66,30.14,35.4,-43.17,4.19,4.19,4.19,-0.2,388.12
106,1,05:50,5.32,-0.78,30.07,35.4,-44.6,3.67,3.67,3.67,-0.17,412.75
106,1,06:00,5.59,-1.99,29.99,35.4,-44.6,4.63,4.63,4.63,-0.17,410.48
106,1,06:10,6.66,-8.45,29.81,35.31,-44.6,6.74,6.74,6.74,-0.18,391.57
106,1,06:20,7.71,-6.24,29.62,35.08,-56.62,9.68,9.68,9.68,-0.18,428.82
106,1,06:30,8.57,2.24,29.5,34.86,-57.11,11.74,11.74,11.74,-0.17,422.97
106,1,06:40,9.8,5.38,29.23,34.61,-57.11,13.86,13.86,13.86,-0.22,402.82
106,1,06:50,9.6,4.54,29.14,34.32,-57.11,13.86,13.86,13.86,-0.16,368.37
106,1,07:00,9.1,1.01,28.95,34.13,-57.11,12.89,12.89,12.89,-0.18,400.95
106,1,07:10,9.14,4.41,28.86,33.99,-57.11,14.41,14.41,14.41,-0.18,343.08
106,1,07:20,8.96,4.52,28.9,34.06,-57.11,12.05,12.05,12.05,-0.2,453.23
106,1,07:30,9.44,4.81,28.91,34.09,-57.11,12.78,12.78,12.78,-0.22,462.5
106,1,07:40,9.22,4.34,28.86,34.09,-57.11,12.07,12.07,12.07,-0.19,476.91
106,1,07:50,9.24,5.25,28.86,34.2,-57.11,11.53,11.53,11.53,-0.2,535.38
106,1,08:10,9.18,1.14,28.66,34.44,-57.12,9.16,9.16,9.16,-0.19,747.92
106,1,08:20,8.73,-0.8,28.84,34.7,-57.15,7.62,7.62,7.62,6.37,770.7
106,1,08:30,9.6,0.7,29.15,35.1,-57.15,6.81,6.81,6.81,147.67,950.85
106,1,08:40,9.15,6.13,29.48,35.24,-57.15,15.09,15.09,15.09,97.9,288.51
106,1,08:50,7.91,5.33,29.79,35.42,-57.15,10.77,10.77,10.77,94.42,392.66
106,1,09:00,9.67,0,30.11,35.67,-57.15,12.83,12.83,12.83,68.46,489.57
106,1,09:10,11.13,3.37,30.51,35.88,-57.15,13.1,13.1,13.1,46.81,623.52
106,1,09:20,10.01,4.99,30.79,36.11,-57.15,13.43,13.43,13.43,15.39,483.87
