TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
9,1,00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,1,00:10,6.16,-9.6,37.96,39.7,-37.73,1.24,1.24,1.24,-0.12,494.93
9,1,00:20,6.1,2.28,37.95,39.61,-49.15,0.3,0.3,0.3,-0.13,526.81
9,1,00:30,6.26,3.44,37.86,39.44,-50.23,0.77,0.77,0.77,-0.15,524.03
9,1,00:40,5.96,2.76,37.8,39.31,-50.23,0.38,0.38,0.38,-0.12,467.08
9,1,00:50,6.02,2.45,37.79,39.16,-50.23,0.03,0.03,0.03,-0.12,489.94
9,1,01:00,6.17,2.21,37.67,38.99,-50.23,0.03,0.03,0.03,-0.14,516.28
9,1,01:10,6.12,-0.35,37.49,38.85,-50.23,0.03,0.03,0.03,-0.13,490.01
9,1,01:20,5.9,-1.37,37.34,38.79,-50.23,0.02,0.02,0.02,-0.09,455.36
9,1,01:30,5.99,-1.66,37.18,38.72,-50.23,0.02,0.02,0.02,-0.15,455.7
9,1,01:40,6.47,-3.99,37.06,38.47,-50.23,0.02,0.02,0.02,-0.14,544.81
9,1,01:50,6.2,-7.95,36.9,38.35,-50.23,0.02,0.02,0.02,-0.12,506.64
9,1,02:00,6.18,-6.36,36.89,38.29,-55.8,0.03,0.03,0.02,-0.14,489.31
9,1,02:10,5.92,1.95,36.82,38.19,-62.77,0.05,0.05,0.05,-0.1,468.58
9,1,02:20,6.07,7.9,36.85,38.09,-62.77,0.04,0.04,0.03,-0.14,502.54
9,1,02:30,6.59,7.5,36.89,38.02,-62.77,0.54,0.54,0.54,-0.15,623.91
9,1,02:40,6.33,-3.03,36.79,37.99,-62.77,1.24,1.24,1.24,-0.14,580.26
9,1,02:50,6.39,-9.91,36.79,37.99,-62.77,1.33,1.33,1.33,-0.16,523.86
9,1,03:00,6.37,-8.5,36.79,38.08,-62.77,1.34,1.34,1.34,-0.14,563
9,1,03:10,6.32,-8.02,36.79,38.09,-62.77,1.09,1.09,1.09,-0.12,557.78
9,1,03:20,5.97,-6.61,36.84,38.09,-62.77,1.14,1.14,1.14,-0.14,490.08
